,humidity,temperature,timestamp
758,60.7,20.36,2023-05-07 02:20:00
759,60.73,20.23,2023-05-07 02:30:00
760,60.56,20.24,2023-05-07 03:20:00
761,60.58,20.31,2023-05-07 03:30:00
762,60.45,20.28,2023-05-07 04:30:00
763,60.36,20.3,2023-05-07 04:40:00
764,60.45,20.27,2023-05-07 05:40:00
765,60.35,20.31,2023-05-07 05:50:00
766,60.35,20.3,2023-05-07 06:10:00
767,60.34,20.38,2023-05-07 06:30:00
768,60.38,20.24,2023-05-07 06:40:00
769,60.27,20.27,2023-05-07 07:00:00
770,60.23,20.33,2023-05-07 07:10:00
771,60.29,20.23,2023-05-07 07:20:00
772,60.15,20.22,2023-05-07 08:00:00
773,60.23,20.26,2023-05-07 08:10:00
774,60.24,20.3,2023-05-07 08:30:00
775,60.14,20.26,2023-05-07 08:40:00
776,60.41,20.31,2023-05-07 08:50:00
777,60.18,20.36,2023-05-07 09:30:00
778,60.12,20.44,2023-05-07 09:40:00
779,60.35,20.38,2023-05-07 10:00:00
780,60.73,20.36,2023-05-07 10:30:00
781,60.23,20.34,2023-05-07 10:40:00
782,59.81,20.36,2023-05-07 10:50:00
783,60.09,20.33,2023-05-07 11:00:00
784,59.86,20.38,2023-05-07 11:20:00
785,60.3,20.55,2023-05-07 11:50:00
786,60.01,20.58,2023-05-07 12:10:00
787,58.77,20.7,2023-05-07 13:00:00
788,58.75,20.73,2023-05-07 13:10:00
789,58.61,20.71,2023-05-07 13:30:00
790,57.96,20.71,2023-05-07 14:00:00
791,57.32,20.88,2023-05-07 14:20:00
792,57.31,20.75,2023-05-07 14:50:00
793,57.25,20.92,2023-05-07 15:00:00
794,56.72,20.85,2023-05-07 15:30:00
795,56.42,20.98,2023-05-07 15:40:00
796,55.6,20.99,2023-05-07 16:00:00
797,55.31,21.01,2023-05-07 16:20:00
798,55.18,20.95,2023-05-07 16:30:00
799,54.96,21.12,2023-05-07 16:40:00
800,54.06,21.15,2023-05-07 17:00:00
801,53.7,21.26,2023-05-07 17:10:00
802,53.39,21.32,2023-05-07 17:30:00
803,53.42,21.39,2023-05-07 17:50:00
804,53.08,21.47,2023-05-07 18:20:00
805,52.06,21.63,2023-05-07 19:20:00
806,52.45,21.57,2023-05-07 19:30:00
807,52.52,21.5,2023-05-07 19:50:00
808,56.12,21.6,2023-05-07 20:20:00
809,56.44,21.61,2023-05-07 20:40:00
810,56.09,21.83,2023-05-07 20:50:00
811,55.32,22.07,2023-05-07 21:00:00
812,53.07,22.05,2023-05-07 21:40:00
813,54.53,21.97,2023-05-07 22:10:00
814,54.94,21.57,2023-05-07 22:40:00
815,55.6,21.54,2023-05-07 23:20:00
816,55.28,21.53,2023-05-07 23:30:00
817,55.39,21.5,2023-05-07 23:50:00
818,55.63,21.45,2023-05-08 00:30:00
819,55.57,21.33,2023-05-08 01:00:00
820,55.86,21.33,2023-05-08 02:00:00
821,55.87,21.19,2023-05-08 02:10:00
822,55.9,21.09,2023-05-08 02:20:00
823,56.01,21.25,2023-05-08 02:40:00
824,55.96,21.03,2023-05-08 03:10:00
825,55.68,21.09,2023-05-08 03:40:00
826,55.78,21.15,2023-05-08 03:50:00
827,55.86,21.08,2023-05-08 04:00:00
828,55.88,21.03,2023-05-08 04:10:00
829,56.11,21.05,2023-05-08 04:20:00
830,56.0,21.05,2023-05-08 04:30:00
831,56.44,20.85,2023-05-08 05:10:00
832,56.69,20.77,2023-05-08 05:20:00
833,56.6,20.71,2023-05-08 05:30:00
834,49.61,20.07,2023-05-08 05:40:00
835,56.81,20.68,2023-05-08 06:50:00
836,56.75,20.74,2023-05-08 07:00:00
837,56.62,20.68,2023-05-08 07:10:00
838,56.31,20.64,2023-05-08 07:20:00
839,56.14,20.68,2023-05-08 07:30:00
840,55.59,20.64,2023-05-08 08:10:00
841,55.51,20.68,2023-05-08 08:20:00
842,55.49,20.73,2023-05-08 08:50:00
843,55.36,20.75,2023-05-08 09:00:00
844,55.43,20.7,2023-05-08 09:20:00
845,55.23,20.77,2023-05-08 09:30:00
846,55.11,20.94,2023-05-08 09:50:00
847,54.58,20.81,2023-05-08 10:00:00
848,54.24,20.96,2023-05-08 10:20:00
849,53.48,20.84,2023-05-08 10:40:00
850,53.96,20.85,2023-05-08 10:50:00
851,53.82,20.91,2023-05-08 11:10:00
852,54.14,20.91,2023-05-08 11:30:00
853,55.0,21.02,2023-05-08 12:20:00
854,54.76,20.89,2023-05-08 12:50:00
855,54.96,20.96,2023-05-08 13:00:00
856,56.68,20.96,2023-05-08 13:10:00
857,56.36,20.96,2023-05-08 13:20:00
858,57.0,21.02,2023-05-08 13:40:00
859,55.99,20.94,2023-05-08 14:10:00
860,55.6,20.96,2023-05-08 14:30:00
861,56.0,21.12,2023-05-08 14:40:00
862,55.62,21.1,2023-05-08 15:00:00
863,55.16,21.16,2023-05-08 15:10:00
864,54.62,21.08,2023-05-08 15:40:00
865,54.88,21.13,2023-05-08 15:50:00
866,55.87,21.1,2023-05-08 16:10:00
867,55.94,21.18,2023-05-08 16:20:00
868,56.38,21.22,2023-05-08 16:40:00
869,57.77,21.18,2023-05-08 17:10:00
870,58.78,21.29,2023-05-08 17:20:00
871,59.1,21.16,2023-05-08 17:40:00
872,59.96,21.13,2023-05-08 18:00:00
873,61.0,21.12,2023-05-08 18:10:00
874,61.58,21.3,2023-05-08 18:50:00
875,66.01,21.58,2023-05-08 19:20:00
876,65.65,21.5,2023-05-08 19:30:00
877,64.04,21.43,2023-05-08 20:00:00
878,63.58,21.5,2023-05-08 20:10:00
879,62.74,21.42,2023-05-08 20:40:00
880,62.16,21.36,2023-05-08 20:50:00
881,60.5,21.88,2023-05-08 21:40:00
882,60.31,21.88,2023-05-08 21:50:00
883,61.32,21.52,2023-05-08 22:10:00
884,61.31,21.19,2023-05-08 22:50:00
885,61.41,21.16,2023-05-08 23:00:00
886,60.89,21.32,2023-05-08 23:20:00
887,60.71,21.25,2023-05-08 23:30:00
888,60.65,21.4,2023-05-08 23:40:00
889,60.27,21.29,2023-05-09 00:10:00
890,60.33,21.32,2023-05-09 00:20:00
891,60.15,21.29,2023-05-09 00:30:00
892,60.08,21.26,2023-05-09 01:00:00
893,60.54,21.3,2023-05-09 01:10:00
894,61.13,21.19,2023-05-09 01:30:00
895,61.68,21.19,2023-05-09 02:10:00
896,61.95,21.15,2023-05-09 02:30:00
897,62.21,21.16,2023-05-09 03:00:00
898,62.26,21.02,2023-05-09 03:30:00
899,62.17,20.91,2023-05-09 04:00:00
900,61.95,20.87,2023-05-09 04:30:00
901,61.91,20.85,2023-05-09 04:40:00
902,61.87,20.74,2023-05-09 05:00:00
903,61.59,20.81,2023-05-09 05:30:00
904,61.34,20.78,2023-05-09 05:40:00
905,61.38,20.71,2023-05-09 06:10:00
906,61.41,20.71,2023-05-09 06:20:00
907,61.49,20.65,2023-05-09 06:40:00
908,61.47,20.61,2023-05-09 06:50:00
909,61.3,20.7,2023-05-09 07:00:00
910,61.43,20.59,2023-05-09 07:10:00
911,61.58,20.61,2023-05-09 07:20:00
912,61.41,20.68,2023-05-09 07:40:00
913,61.22,20.74,2023-05-09 07:50:00
914,61.33,20.81,2023-05-09 08:10:00
915,61.63,20.84,2023-05-09 08:20:00
916,61.89,20.84,2023-05-09 08:40:00
917,62.11,20.75,2023-05-09 08:50:00
918,61.99,20.88,2023-05-09 09:10:00
919,61.58,20.94,2023-05-09 09:30:00
920,61.22,20.91,2023-05-09 09:50:00
921,61.31,20.91,2023-05-09 10:00:00
922,61.37,20.92,2023-05-09 10:30:00
923,61.79,20.98,2023-05-09 10:40:00
924,61.51,21.02,2023-05-09 10:50:00
925,61.26,20.94,2023-05-09 11:00:00
926,61.36,21.05,2023-05-09 11:20:00
927,61.19,21.08,2023-05-09 11:30:00
928,61.08,21.16,2023-05-09 11:50:00
929,60.89,21.19,2023-05-09 12:10:00
930,60.36,21.21,2023-05-09 12:40:00
931,60.03,21.18,2023-05-09 12:50:00
932,59.52,21.18,2023-05-09 13:20:00
933,59.42,21.24,2023-05-09 13:30:00
934,59.21,21.32,2023-05-09 13:50:00
935,59.82,21.33,2023-05-09 14:30:00
936,59.2,21.35,2023-05-09 14:50:00
937,59.14,21.39,2023-05-09 15:00:00
