,humidity,temperature,timestamp
2853,50.23,20.65,2023-05-17 00:40:00
2854,50.51,20.55,2023-05-17 00:50:00
2855,50.22,20.63,2023-05-17 01:00:00
2856,50.22,20.52,2023-05-17 01:10:00
2857,50.11,20.59,2023-05-17 01:20:00
2858,50.22,20.58,2023-05-17 01:30:00
2859,50.26,20.63,2023-05-17 01:40:00
2860,50.15,20.5,2023-05-17 01:50:00
2861,50.03,20.64,2023-05-17 02:00:00
2862,49.87,20.52,2023-05-17 02:10:00
2863,49.85,20.48,2023-05-17 02:20:00
2864,49.79,20.46,2023-05-17 02:30:00
2865,49.88,20.54,2023-05-17 02:40:00
2866,49.79,20.44,2023-05-17 02:50:00
2867,49.63,20.52,2023-05-17 03:00:00
2868,49.43,20.43,2023-05-17 03:10:00
2869,49.28,20.5,2023-05-17 03:20:00
2870,49.52,20.5,2023-05-17 03:30:00
2871,49.28,20.38,2023-05-17 03:40:00
2872,49.38,20.3,2023-05-17 03:50:00
2873,49.12,20.33,2023-05-17 04:10:00
2874,49.09,20.23,2023-05-17 04:20:00
2875,49.17,20.33,2023-05-17 04:30:00
2876,48.84,20.2,2023-05-17 04:40:00
2877,48.77,20.24,2023-05-17 04:50:00
2878,48.72,20.3,2023-05-17 05:00:00
2879,48.76,20.27,2023-05-17 05:10:00
2880,48.58,20.24,2023-05-17 05:20:00
2881,48.49,20.12,2023-05-17 05:30:00
2882,48.54,20.2,2023-05-17 05:40:00
2883,48.49,20.17,2023-05-17 05:50:00
2884,48.55,20.19,2023-05-17 06:00:00
2885,48.62,20.01,2023-05-17 06:10:00
2886,48.67,20.0,2023-05-17 06:20:00
2887,48.81,20.15,2023-05-17 06:30:00
2888,48.84,20.15,2023-05-17 06:40:00
2889,48.85,20.19,2023-05-17 06:50:00
2890,48.9,20.09,2023-05-17 07:00:00
2891,49.1,20.1,2023-05-17 07:10:00
2892,49.39,20.12,2023-05-17 07:20:00
2893,49.58,20.05,2023-05-17 07:30:00
2894,48.93,20.07,2023-05-17 07:50:00
2895,48.44,19.85,2023-05-17 08:00:00
2896,48.01,19.68,2023-05-17 08:10:00
2897,48.14,19.68,2023-05-17 08:20:00
2898,49.02,19.85,2023-05-17 08:40:00
2899,49.91,19.89,2023-05-17 08:50:00
2900,50.49,19.97,2023-05-17 09:00:00
2901,50.84,20.06,2023-05-17 09:10:00
2902,51.61,20.09,2023-05-17 09:20:00
2903,52.12,20.15,2023-05-17 09:30:00
2904,52.85,20.17,2023-05-17 09:40:00
2905,52.73,20.16,2023-05-17 09:50:00
2906,52.53,20.13,2023-05-17 10:00:00
2907,52.99,20.31,2023-05-17 10:10:00
2908,53.03,20.2,2023-05-17 10:20:00
2909,53.05,20.31,2023-05-17 10:30:00
2910,52.76,20.34,2023-05-17 10:40:00
2911,52.81,20.36,2023-05-17 10:50:00
2912,53.02,20.41,2023-05-17 11:00:00
2913,53.01,20.34,2023-05-17 11:10:00
2914,52.63,20.4,2023-05-17 11:20:00
2915,52.87,20.46,2023-05-17 11:30:00
2916,52.84,20.43,2023-05-17 11:40:00
2917,52.87,20.48,2023-05-17 11:50:00
2918,52.85,20.48,2023-05-17 12:00:00
2919,52.78,20.46,2023-05-17 12:10:00
2920,52.67,20.48,2023-05-17 12:20:00
2921,52.6,20.55,2023-05-17 12:30:00
2922,52.12,20.51,2023-05-17 12:40:00
2923,51.99,20.52,2023-05-17 12:50:00
2924,52.01,20.5,2023-05-17 13:00:00
2925,52.01,20.57,2023-05-17 13:10:00
2926,51.88,20.52,2023-05-17 13:20:00
2927,51.92,20.7,2023-05-17 13:30:00
2928,51.81,20.71,2023-05-17 13:40:00
2929,51.96,20.7,2023-05-17 13:50:00
2930,51.89,20.71,2023-05-17 14:00:00
2931,51.57,20.74,2023-05-17 14:20:00
2932,51.54,20.74,2023-05-17 14:30:00
2933,51.59,20.75,2023-05-17 14:50:00
2934,51.4,20.73,2023-05-17 15:10:00
2935,51.14,20.77,2023-05-17 15:20:00
2936,51.29,20.77,2023-05-17 15:30:00
2937,51.06,20.85,2023-05-17 15:40:00
2938,51.07,20.84,2023-05-17 15:50:00
2939,51.08,20.81,2023-05-17 16:00:00
2940,51.03,20.79,2023-05-17 16:10:00
2941,51.1,20.82,2023-05-17 16:20:00
2942,50.97,20.85,2023-05-17 16:30:00
2943,50.83,20.74,2023-05-17 16:40:00
2944,50.97,20.82,2023-05-17 17:00:00
2945,51.18,20.89,2023-05-17 17:10:00
2946,51.3,20.96,2023-05-17 17:20:00
2947,51.68,20.88,2023-05-17 17:30:00
2948,52.37,20.89,2023-05-17 17:40:00
2949,52.87,20.87,2023-05-17 17:50:00
2950,53.31,20.94,2023-05-17 18:00:00
2951,53.4,20.96,2023-05-17 18:10:00
2952,53.6,20.98,2023-05-17 18:20:00
2953,53.57,20.96,2023-05-17 18:30:00
2954,52.53,20.92,2023-05-17 18:40:00
2955,52.51,20.98,2023-05-17 18:50:00
2956,52.8,20.98,2023-05-17 19:00:00
2957,53.13,20.91,2023-05-17 19:10:00
2958,53.68,20.92,2023-05-17 19:20:00
2959,54.02,20.95,2023-05-17 19:30:00
2960,54.08,21.01,2023-05-17 19:40:00
2961,54.22,20.96,2023-05-17 19:50:00
2962,54.15,21.03,2023-05-17 20:00:00
2963,54.24,20.98,2023-05-17 20:10:00
2964,54.21,21.02,2023-05-17 20:20:00
2965,54.19,20.95,2023-05-17 20:30:00
2966,54.25,21.06,2023-05-17 20:40:00
2967,54.02,20.99,2023-05-17 20:50:00
2968,54.03,21.05,2023-05-17 21:00:00
2969,54.06,21.02,2023-05-17 21:10:00
2970,53.91,21.09,2023-05-17 21:20:00
2971,54.02,20.95,2023-05-17 21:30:00
2972,53.08,20.95,2023-05-17 21:50:00
2973,52.15,20.89,2023-05-17 22:00:00
2974,52.77,20.98,2023-05-17 22:10:00
2975,52.02,20.96,2023-05-17 22:20:00
2976,51.33,20.91,2023-05-17 22:30:00
2977,50.44,20.82,2023-05-17 22:40:00
2978,50.38,20.75,2023-05-17 22:50:00
2979,49.87,20.81,2023-05-17 23:00:00
2980,50.62,20.79,2023-05-17 23:10:00
2981,51.44,20.91,2023-05-17 23:20:00
2982,51.53,20.85,2023-05-17 23:30:00
2983,51.4,20.78,2023-05-17 23:40:00
2984,52.16,20.85,2023-05-17 23:50:00
2985,52.67,20.96,2023-05-18 00:00:00
2986,52.84,20.81,2023-05-18 00:10:00
2987,53.31,20.85,2023-05-18 00:20:00
2988,53.19,20.77,2023-05-18 00:30:00
2989,53.24,20.79,2023-05-18 00:40:00
2990,53.18,20.79,2023-05-18 00:50:00
2991,53.07,20.79,2023-05-18 01:00:00
2992,53.01,20.81,2023-05-18 01:10:00
2993,52.81,20.73,2023-05-18 01:20:00
2994,52.83,20.71,2023-05-18 01:30:00
2995,52.69,20.79,2023-05-18 01:40:00
2996,52.48,20.74,2023-05-18 01:50:00
2997,52.41,20.73,2023-05-18 02:00:00
2998,52.41,20.81,2023-05-18 02:10:00
2999,52.18,20.71,2023-05-18 02:20:00
3000,52.06,20.73,2023-05-18 02:30:00
3001,51.9,20.73,2023-05-18 02:40:00
3002,51.9,20.67,2023-05-18 02:50:00
3003,51.79,20.7,2023-05-18 03:00:00
3004,51.61,20.65,2023-05-18 03:10:00
3005,51.61,20.64,2023-05-18 03:20:00
3006,51.64,20.65,2023-05-18 03:30:00
3007,51.68,20.61,2023-05-18 03:40:00
3008,51.52,20.63,2023-05-18 03:50:00
3009,51.58,20.57,2023-05-18 04:00:00
3010,51.57,20.55,2023-05-18 04:10:00
3011,51.41,20.59,2023-05-18 04:20:00
3012,51.41,20.47,2023-05-18 04:30:00
3013,51.36,20.52,2023-05-18 04:40:00
3014,51.42,20.4,2023-05-18 04:50:00
3015,51.28,20.48,2023-05-18 05:00:00
3016,51.27,20.52,2023-05-18 05:10:00
3017,50.9,20.37,2023-05-18 05:20:00
3018,51.1,20.44,2023-05-18 05:30:00
3019,50.9,20.37,2023-05-18 05:40:00
3020,50.88,20.44,2023-05-18 05:50:00
3021,50.71,20.33,2023-05-18 06:00:00
3022,50.79,20.31,2023-05-18 06:20:00
3023,50.81,20.26,2023-05-18 06:30:00
3024,50.66,20.3,2023-05-18 06:40:00
3025,50.69,20.28,2023-05-18 06:50:00
3026,50.71,20.24,2023-05-18 07:00:00
3027,50.83,20.28,2023-05-18 07:20:00
3028,50.76,20.4,2023-05-18 07:30:00
3029,50.95,20.33,2023-05-18 07:40:00
3030,48.89,20.34,2023-05-18 07:50:00
3031,46.07,20.07,2023-05-18 08:00:00
3032,45.48,19.99,2023-05-18 08:10:00
3033,45.65,20.03,2023-05-18 08:20:00
3034,45.85,19.9,2023-05-18 08:30:00
3035,45.43,20.01,2023-05-18 08:40:00
3036,45.68,19.93,2023-05-18 08:50:00
3037,45.29,19.97,2023-05-18 09:00:00
3038,45.67,19.97,2023-05-18 09:10:00
3039,45.64,20.07,2023-05-18 09:20:00
3040,45.69,20.13,2023-05-18 09:30:00
3041,46.01,20.15,2023-05-18 09:40:00
3042,46.34,20.15,2023-05-18 09:50:00
3043,46.16,20.19,2023-05-18 10:00:00
3044,46.41,20.27,2023-05-18 10:10:00
3045,46.94,20.33,2023-05-18 10:20:00
3046,48.14,20.43,2023-05-18 10:40:00
3047,46.14,20.41,2023-05-18 10:50:00
3048,45.38,20.4,2023-05-18 11:00:00
3049,46.63,20.51,2023-05-18 11:10:00
3050,47.31,20.51,2023-05-18 11:20:00
3051,48.4,20.65,2023-05-18 11:30:00
3052,48.89,20.63,2023-05-18 11:40:00
3053,48.95,20.74,2023-05-18 11:50:00
3054,48.75,20.7,2023-05-18 12:00:00
3055,48.43,20.77,2023-05-18 12:10:00
3056,48.15,20.74,2023-05-18 12:20:00
3057,47.91,20.77,2023-05-18 12:30:00
3058,48.08,20.81,2023-05-18 12:40:00
3059,47.92,20.73,2023-05-18 12:50:00
3060,47.89,20.91,2023-05-18 13:00:00
3061,47.81,20.82,2023-05-18 13:10:00
3062,47.99,20.87,2023-05-18 13:20:00
3063,48.05,20.87,2023-05-18 13:30:00
3064,48.17,20.94,2023-05-18 13:40:00
3065,48.06,20.96,2023-05-18 13:50:00
3066,48.02,20.94,2023-05-18 14:00:00
3067,47.88,21.02,2023-05-18 14:10:00
3068,47.95,20.98,2023-05-18 14:20:00
3069,47.87,21.02,2023-05-18 14:30:00
3070,48.14,21.09,2023-05-18 14:40:00
3071,47.87,21.05,2023-05-18 14:50:00
3072,47.2,21.08,2023-05-18 15:00:00
3073,46.8,21.16,2023-05-18 15:10:00
3074,46.05,21.1,2023-05-18 15:20:00
3075,46.01,21.16,2023-05-18 15:30:00
3076,46.03,21.08,2023-05-18 15:40:00
3077,46.53,21.18,2023-05-18 15:50:00
3078,46.73,21.15,2023-05-18 16:00:00
3079,46.24,21.09,2023-05-18 16:10:00
3080,46.89,21.18,2023-05-18 16:20:00
3081,46.68,21.28,2023-05-18 16:30:00
3082,46.63,21.33,2023-05-18 16:40:00
3083,47.21,21.37,2023-05-18 16:50:00
3084,47.05,21.37,2023-05-18 17:00:00
3085,47.35,21.25,2023-05-18 17:10:00
3086,47.2,21.37,2023-05-18 17:20:00
3087,47.22,21.39,2023-05-18 17:30:00
3088,47.52,21.37,2023-05-18 17:40:00
3089,47.17,21.45,2023-05-18 17:50:00
3090,47.03,21.37,2023-05-18 18:00:00
3091,46.68,21.43,2023-05-18 18:10:00
3092,46.63,21.64,2023-05-18 18:20:00
3093,47.4,21.53,2023-05-18 18:30:00
3094,48.24,21.52,2023-05-18 18:50:00
3095,49.22,21.68,2023-05-18 19:00:00
3096,49.18,21.45,2023-05-18 19:10:00
3097,48.12,21.5,2023-05-18 19:20:00
3098,47.3,21.46,2023-05-18 19:30:00
3099,46.63,21.42,2023-05-18 19:40:00
3100,46.21,21.33,2023-05-18 19:50:00
3101,46.64,21.32,2023-05-18 20:00:00
3102,48.02,21.47,2023-05-18 20:10:00
3103,48.14,21.49,2023-05-18 20:20:00
3104,47.41,21.45,2023-05-18 20:30:00
3105,48.08,21.58,2023-05-18 20:50:00
3106,48.6,21.54,2023-05-18 21:00:00
3107,49.0,21.6,2023-05-18 21:10:00
3108,49.22,21.67,2023-05-18 21:20:00
3109,49.38,21.67,2023-05-18 21:30:00
3110,49.85,21.67,2023-05-18 21:40:00
3111,50.01,21.67,2023-05-18 21:50:00
3112,50.05,21.67,2023-05-18 22:00:00
3113,49.92,21.76,2023-05-18 22:10:00
3114,48.64,21.67,2023-05-18 22:20:00
3115,48.7,21.73,2023-05-18 22:30:00
3116,48.58,21.7,2023-05-18 22:40:00
3117,49.3,21.8,2023-05-18 22:50:00
3118,49.3,21.6,2023-05-18 23:00:00
3119,49.18,21.66,2023-05-18 23:10:00
3120,48.79,21.61,2023-05-18 23:20:00
3121,47.97,21.54,2023-05-18 23:30:00
3122,46.83,21.4,2023-05-18 23:40:00
3123,46.3,21.42,2023-05-18 23:50:00
3124,45.79,21.36,2023-05-19 00:00:00
3125,45.64,21.25,2023-05-19 00:10:00
3126,45.71,21.32,2023-05-19 00:20:00
3127,45.33,21.29,2023-05-19 00:30:00
3128,45.42,21.26,2023-05-19 00:40:00
3129,45.41,21.22,2023-05-19 00:50:00
3130,45.15,21.12,2023-05-19 01:00:00
3131,45.39,21.13,2023-05-19 01:10:00
3132,45.61,21.15,2023-05-19 01:20:00
3133,45.42,21.01,2023-05-19 01:30:00
3134,45.55,21.02,2023-05-19 01:40:00
3135,45.33,20.95,2023-05-19 01:50:00
3136,45.57,20.99,2023-05-19 02:00:00
3137,45.55,20.96,2023-05-19 02:10:00
3138,45.63,20.78,2023-05-19 02:30:00
3139,45.75,20.78,2023-05-19 02:50:00
3140,45.77,20.67,2023-05-19 03:00:00
3141,45.89,20.71,2023-05-19 03:10:00
3142,45.87,20.67,2023-05-19 03:20:00
3143,45.92,20.67,2023-05-19 03:30:00
3144,45.94,20.58,2023-05-19 03:40:00
3145,46.16,20.51,2023-05-19 03:50:00
3146,46.08,20.47,2023-05-19 04:00:00
3147,46.2,20.5,2023-05-19 04:10:00
3148,46.3,20.44,2023-05-19 04:20:00
3149,46.15,20.33,2023-05-19 04:30:00
3150,46.26,20.34,2023-05-19 04:40:00
3151,46.45,20.34,2023-05-19 04:50:00
3152,46.46,20.24,2023-05-19 05:00:00
3153,46.37,20.24,2023-05-19 05:10:00
3154,46.45,20.22,2023-05-19 05:20:00
3155,46.58,20.17,2023-05-19 05:30:00
3156,46.49,20.19,2023-05-19 05:40:00
3157,46.7,20.16,2023-05-19 05:50:00
3158,46.57,20.13,2023-05-19 06:00:00
3159,46.58,19.99,2023-05-19 06:10:00
3160,46.78,20.12,2023-05-19 06:30:00
3161,46.85,20.05,2023-05-19 06:40:00
3162,46.96,19.95,2023-05-19 06:50:00
3163,46.9,20.0,2023-05-19 07:00:00
3164,46.78,19.96,2023-05-19 07:10:00
3165,46.89,19.97,2023-05-19 07:20:00
3166,46.82,19.93,2023-05-19 07:30:00
3167,47.24,20.03,2023-05-19 07:40:00
3168,50.22,20.15,2023-05-19 07:50:00
3169,50.48,20.13,2023-05-19 08:00:00
3170,49.74,20.13,2023-05-19 08:10:00
3171,51.39,20.15,2023-05-19 08:20:00
3172,50.84,20.16,2023-05-19 08:40:00
3173,50.99,20.13,2023-05-19 08:50:00
3174,50.64,20.15,2023-05-19 09:00:00
3175,50.46,20.19,2023-05-19 09:10:00
3176,49.95,20.22,2023-05-19 09:20:00
3177,49.28,20.12,2023-05-19 09:30:00
3178,49.0,20.13,2023-05-19 09:40:00
3179,49.21,20.15,2023-05-19 09:50:00
3180,49.0,20.13,2023-05-19 10:00:00
3181,49.22,20.23,2023-05-19 10:10:00
3182,48.66,20.17,2023-05-19 10:20:00
3183,48.73,20.22,2023-05-19 10:30:00
3184,48.19,20.23,2023-05-19 10:50:00
3185,48.53,20.15,2023-05-19 11:00:00
3186,48.25,20.22,2023-05-19 11:10:00
3187,48.65,20.3,2023-05-19 11:20:00
3188,49.2,20.34,2023-05-19 11:30:00
3189,49.41,20.37,2023-05-19 11:40:00
3190,49.75,20.47,2023-05-19 11:50:00
3191,50.03,20.57,2023-05-19 12:00:00
3192,50.35,20.57,2023-05-19 12:10:00
3193,50.45,20.65,2023-05-19 12:20:00
3194,47.88,20.46,2023-05-19 12:30:00
3195,47.78,20.55,2023-05-19 12:40:00
3196,47.6,20.58,2023-05-19 12:50:00
3197,47.96,20.57,2023-05-19 13:00:00
3198,47.59,20.59,2023-05-19 13:10:00
3199,46.82,20.54,2023-05-19 13:20:00
3200,47.43,20.5,2023-05-19 13:30:00
3201,48.1,20.63,2023-05-19 13:40:00
3202,48.39,20.67,2023-05-19 13:50:00
3203,47.23,20.57,2023-05-19 14:00:00
3204,46.92,20.68,2023-05-19 14:10:00
3205,47.06,20.7,2023-05-19 14:20:00
3206,46.76,20.74,2023-05-19 14:30:00
3207,46.86,20.75,2023-05-19 14:40:00
3208,47.06,20.74,2023-05-19 14:50:00
3209,47.87,20.79,2023-05-19 15:00:00
3210,48.0,20.84,2023-05-19 15:10:00
3211,48.16,20.92,2023-05-19 15:20:00
3212,47.88,20.84,2023-05-19 15:30:00
3213,47.07,20.82,2023-05-19 15:40:00
3214,47.87,20.94,2023-05-19 16:00:00
3215,47.71,20.95,2023-05-19 16:10:00
3216,47.89,21.03,2023-05-19 16:20:00
3217,47.7,20.87,2023-05-19 16:30:00
3218,48.11,21.01,2023-05-19 16:40:00
3219,47.91,21.02,2023-05-19 16:50:00
3220,47.39,21.19,2023-05-19 17:00:00
3221,46.47,21.1,2023-05-19 17:10:00
3222,46.0,21.16,2023-05-19 17:20:00
3223,45.9,21.06,2023-05-19 17:30:00
3224,45.07,21.03,2023-05-19 17:40:00
3225,44.14,20.91,2023-05-19 18:00:00
3226,44.1,21.09,2023-05-19 18:10:00
3227,44.99,21.22,2023-05-19 18:20:00
3228,44.04,21.01,2023-05-19 18:30:00
3229,43.8,21.01,2023-05-19 18:40:00
3230,45.72,21.16,2023-05-19 18:50:00
3231,47.48,21.16,2023-05-19 19:00:00
3232,48.39,21.13,2023-05-19 19:10:00
3233,49.32,21.15,2023-05-19 19:20:00
3234,49.93,21.29,2023-05-19 19:30:00
3235,50.01,21.3,2023-05-19 19:40:00
3236,50.0,21.12,2023-05-19 19:50:00
3237,50.29,21.13,2023-05-19 20:00:00
3238,50.41,21.1,2023-05-19 20:10:00
3239,50.69,21.16,2023-05-19 20:20:00
3240,51.03,21.05,2023-05-19 20:30:00
3241,50.97,21.09,2023-05-19 20:40:00
3242,51.18,21.24,2023-05-19 20:50:00
3243,51.5,21.32,2023-05-19 21:00:00
3244,51.31,21.7,2023-05-19 21:10:00
3245,51.57,21.91,2023-05-19 21:20:00
3246,51.04,21.98,2023-05-19 21:30:00
3247,50.48,22.08,2023-05-19 21:40:00
3248,50.37,22.1,2023-05-19 21:50:00
3249,49.83,22.1,2023-05-19 22:00:00
3250,49.32,22.1,2023-05-19 22:10:00
3251,48.97,22.07,2023-05-19 22:20:00
3252,48.98,22.17,2023-05-19 22:30:00
3253,48.62,22.25,2023-05-19 22:40:00
3254,48.27,22.17,2023-05-19 22:50:00
3255,48.86,22.04,2023-05-19 23:00:00
3256,49.16,21.76,2023-05-19 23:10:00
3257,49.26,21.6,2023-05-19 23:20:00
3258,50.14,21.49,2023-05-19 23:30:00
3259,50.94,21.46,2023-05-19 23:40:00
3260,51.45,21.52,2023-05-19 23:50:00
3261,51.87,21.57,2023-05-20 00:00:00
3262,51.87,21.42,2023-05-20 00:10:00
3263,51.8,21.39,2023-05-20 00:20:00
3264,51.71,21.49,2023-05-20 00:30:00
3265,51.72,21.28,2023-05-20 00:40:00
3266,51.6,21.3,2023-05-20 00:50:00
3267,51.5,21.36,2023-05-20 01:00:00
3268,51.43,21.26,2023-05-20 01:10:00
3269,51.25,21.33,2023-05-20 01:20:00
3270,51.21,21.19,2023-05-20 01:30:00
3271,51.01,21.21,2023-05-20 01:40:00
3272,51.08,21.13,2023-05-20 01:50:00
3273,50.92,21.24,2023-05-20 02:00:00
3274,50.98,21.16,2023-05-20 02:10:00
3275,50.8,21.03,2023-05-20 02:20:00
3276,50.76,21.12,2023-05-20 02:30:00
3277,50.84,21.09,2023-05-20 02:40:00
3278,50.65,20.95,2023-05-20 02:50:00
3279,50.73,20.99,2023-05-20 03:00:00
3280,50.68,21.02,2023-05-20 03:10:00
3281,50.71,21.08,2023-05-20 03:20:00
3282,50.53,20.95,2023-05-20 03:30:00
3283,50.42,20.96,2023-05-20 03:40:00
3284,50.49,20.95,2023-05-20 03:50:00
3285,50.65,20.84,2023-05-20 04:00:00
3286,50.79,20.88,2023-05-20 04:10:00
3287,50.79,20.92,2023-05-20 04:20:00
3288,50.93,20.88,2023-05-20 04:30:00
3289,50.82,20.82,2023-05-20 04:40:00
3290,50.84,20.79,2023-05-20 04:50:00
3291,50.95,20.75,2023-05-20 05:00:00
3292,50.96,20.67,2023-05-20 05:10:00
3293,50.99,20.78,2023-05-20 05:20:00
3294,50.98,20.79,2023-05-20 05:30:00
3295,51.09,20.78,2023-05-20 05:40:00
3296,51.0,20.61,2023-05-20 05:50:00
3297,51.0,20.7,2023-05-20 06:00:00
3298,51.06,20.68,2023-05-20 06:10:00
3299,51.05,20.71,2023-05-20 06:20:00
3300,51.06,20.59,2023-05-20 06:30:00
3301,51.02,20.63,2023-05-20 06:40:00
3302,50.92,20.64,2023-05-20 06:50:00
3303,51.03,20.59,2023-05-20 07:00:00
3304,51.2,20.57,2023-05-20 07:10:00
3305,51.18,20.57,2023-05-20 07:20:00
3306,51.19,20.58,2023-05-20 07:30:00
3307,51.33,20.61,2023-05-20 07:40:00
3308,51.47,20.55,2023-05-20 07:50:00
3309,51.37,20.58,2023-05-20 08:00:00
3310,51.43,20.55,2023-05-20 08:10:00
3311,51.46,20.47,2023-05-20 08:20:00
3312,51.58,20.57,2023-05-20 08:30:00
3313,51.47,20.63,2023-05-20 08:40:00
3314,51.07,20.46,2023-05-20 08:50:00
3315,49.77,20.38,2023-05-20 09:00:00
3316,49.18,20.3,2023-05-20 09:10:00
3317,49.31,20.36,2023-05-20 09:20:00
3318,49.02,20.26,2023-05-20 09:30:00
3319,50.02,20.38,2023-05-20 09:40:00
3320,49.93,20.44,2023-05-20 09:50:00
3321,50.13,20.46,2023-05-20 10:00:00
3322,50.6,20.54,2023-05-20 10:10:00
3323,50.94,20.44,2023-05-20 10:20:00
3324,50.87,20.54,2023-05-20 10:30:00
3325,51.31,20.55,2023-05-20 10:40:00
3326,51.29,20.63,2023-05-20 10:50:00
3327,51.07,20.59,2023-05-20 11:00:00
3328,51.13,20.57,2023-05-20 11:10:00
3329,51.22,20.77,2023-05-20 11:20:00
3330,51.52,20.74,2023-05-20 11:30:00
3331,51.52,20.73,2023-05-20 11:40:00
3332,51.02,20.78,2023-05-20 11:50:00
3333,50.61,20.79,2023-05-20 12:00:00
3334,50.65,20.81,2023-05-20 12:10:00
3335,50.58,20.77,2023-05-20 12:20:00
3336,50.12,20.82,2023-05-20 12:30:00
3337,50.24,20.82,2023-05-20 12:40:00
3338,49.64,20.88,2023-05-20 12:50:00
3339,49.64,20.87,2023-05-20 13:00:00
3340,49.41,20.92,2023-05-20 13:10:00
3341,48.89,20.96,2023-05-20 13:20:00
3342,48.57,20.87,2023-05-20 13:30:00
3343,48.06,20.95,2023-05-20 13:40:00
3344,47.57,20.87,2023-05-20 13:50:00
3345,47.25,21.02,2023-05-20 14:00:00
3346,46.83,20.98,2023-05-20 14:10:00
3347,46.91,20.89,2023-05-20 14:20:00
3348,47.02,21.01,2023-05-20 14:30:00
3349,45.69,20.98,2023-05-20 14:50:00
3350,45.45,20.98,2023-05-20 15:00:00
3351,45.42,21.06,2023-05-20 15:10:00
3352,45.48,21.09,2023-05-20 15:20:00
3353,45.16,21.01,2023-05-20 15:30:00
3354,45.19,21.05,2023-05-20 15:40:00
3355,45.25,21.1,2023-05-20 15:50:00
3356,45.11,21.12,2023-05-20 16:00:00
3357,44.85,21.06,2023-05-20 16:10:00
3358,44.93,21.06,2023-05-20 16:20:00
3359,44.44,21.13,2023-05-20 16:30:00
3360,44.46,21.1,2023-05-20 16:40:00
3361,44.04,21.1,2023-05-20 16:50:00
3362,43.88,21.21,2023-05-20 17:00:00
3363,43.66,21.28,2023-05-20 17:10:00
3364,43.34,21.28,2023-05-20 17:20:00
3365,43.09,21.24,2023-05-20 17:30:00
3366,42.57,21.3,2023-05-20 17:40:00
3367,42.85,21.29,2023-05-20 17:50:00
3368,43.07,21.19,2023-05-20 18:00:00
3369,43.28,21.29,2023-05-20 18:10:00
3370,43.22,21.42,2023-05-20 18:20:00
3371,43.6,21.37,2023-05-20 18:30:00
3372,43.56,21.37,2023-05-20 18:40:00
3373,43.78,21.45,2023-05-20 18:50:00
3374,44.15,21.49,2023-05-20 19:00:00
3375,44.08,21.47,2023-05-20 19:10:00
3376,44.11,21.49,2023-05-20 19:20:00
3377,44.24,21.45,2023-05-20 19:30:00
3378,43.39,21.4,2023-05-20 19:40:00
3379,42.88,21.46,2023-05-20 19:50:00
3380,42.64,21.43,2023-05-20 20:00:00
3381,41.78,21.4,2023-05-20 20:10:00
3382,41.17,21.32,2023-05-20 20:30:00
3383,40.6,21.32,2023-05-20 20:40:00
3384,40.22,21.4,2023-05-20 20:50:00
3385,39.94,21.3,2023-05-20 21:00:00
3386,39.39,21.25,2023-05-20 21:10:00
3387,39.11,21.19,2023-05-20 21:20:00
3388,38.63,21.22,2023-05-20 21:30:00
3389,38.58,21.08,2023-05-20 21:40:00
3390,38.64,21.08,2023-05-20 21:50:00
3391,38.58,21.06,2023-05-20 22:00:00
3392,38.71,21.01,2023-05-20 22:10:00
3393,38.67,21.01,2023-05-20 22:20:00
3394,38.99,21.12,2023-05-20 22:30:00
3395,39.01,21.03,2023-05-20 22:40:00
3396,38.88,20.95,2023-05-20 22:50:00
3397,39.13,20.87,2023-05-20 23:00:00
3398,39.37,20.99,2023-05-20 23:10:00
3399,39.47,20.78,2023-05-20 23:20:00
3400,39.79,20.77,2023-05-20 23:30:00
3401,39.4,20.78,2023-05-20 23:40:00
3402,40.01,20.75,2023-05-20 23:50:00
3403,40.36,20.85,2023-05-21 00:00:00
3404,40.48,20.77,2023-05-21 00:10:00
3405,40.25,20.7,2023-05-21 00:20:00
3406,40.53,20.71,2023-05-21 00:30:00
3407,40.51,20.65,2023-05-21 00:40:00
3408,40.74,20.67,2023-05-21 00:50:00
3409,40.63,20.65,2023-05-21 01:00:00
3410,41.0,20.61,2023-05-21 01:10:00
3411,41.24,20.58,2023-05-21 01:20:00
3412,41.44,20.54,2023-05-21 01:30:00
3413,41.38,20.5,2023-05-21 01:40:00
3414,41.6,20.44,2023-05-21 01:50:00
3415,41.93,20.48,2023-05-21 02:00:00
3416,42.02,20.4,2023-05-21 02:10:00
3417,42.27,20.41,2023-05-21 02:20:00
3418,42.53,20.36,2023-05-21 02:30:00
3419,42.96,20.43,2023-05-21 02:40:00
3420,43.1,20.34,2023-05-21 02:50:00
3421,43.23,20.22,2023-05-21 03:00:00
3422,43.46,20.33,2023-05-21 03:10:00
3423,43.59,20.26,2023-05-21 03:20:00
3424,43.81,20.27,2023-05-21 03:30:00
3425,43.89,20.31,2023-05-21 03:40:00
3426,44.13,20.17,2023-05-21 03:50:00
3427,44.52,20.05,2023-05-21 04:00:00
3428,44.64,20.15,2023-05-21 04:10:00
3429,44.84,20.01,2023-05-21 04:20:00
3430,44.84,20.0,2023-05-21 04:30:00
3431,45.02,20.03,2023-05-21 04:40:00
3432,45.34,19.97,2023-05-21 05:00:00
3433,45.32,19.82,2023-05-21 05:10:00
3434,45.41,19.87,2023-05-21 05:20:00
